message,class
 โปรแกรม น่าสนใจ ช่อง อังคาร 12 มีนาคม 2562 ดู,CH3Thailand.csv
 ตาราง ออกอากาศ ประจำวัน อังคาร 12 มีนาคม 2562  ติดตาม ผัง รายการ ช่อง ,CH3Thailand.csv
 เช็ก ดวง แม่น รายสัปดาห์ ประจำ วันที่ 11 17 .ค. 62  หมอ เชอ ร์ เป๊ะ เวอร์ Horo Hiso ,CH3Thailand.csv
" ""ผม เป็นหนี้ เฮีย เล้ง ผม เลิก ที่จะ ออกจาก ปีก เฮีย เล้ง มีทาง เป็นไป ผม อกตัญญู คน ผม ขนาด ดู ย้อนหลัง ซีรีส์ ลูกผู้ชาย ปัทม์ EP 02  10 03 62",CH3Thailand.csv
 ตาราง ออกอากาศ ประจำวัน จันทร์ 11 มีนาคม 2562  ติดตาม ผัง รายการ ช่อง ,CH3Thailand.csv
 ผู้ชาย ดี บอกต่อ วาร์ป เค้ก นัท ธวัช ร์ แก้ว บัว สาย พระเอก มาดเข้ม ซีรีส์ ลูกผู้ชาย เรื่อง สุดท้าย คืนนี้ ติดตาม ซีรีส์ ลูกผู้ชาย ปัทม์ เวลา 20.15 น.  นะคะ,CH3Thailand.csv
   ทั้งคู่ ฟัง ปาก ทั้งคู่  รายการ  15.00 น. ช่อง 33 ดู ออนไลน์ คลิก แอปพลิเคชัน,CH3Thailand.csv
 ครั้งแรก อาณาจักร ชาคริต แย้ม นาม ภรรยา น้อง โพธิ์ รายการ  เวลา 14.15 น. ช่อง 33 ดู ออนไลน์ คลิก แอปพลิเคชัน,CH3Thailand.csv
 เรื่องราว เพชร จบ ความดี ประสบความสำเร็จ ติดตาม ตอนจบ ดู สด ตอนนี้ ทีวี ดู ออนไลน์ คลิก ดู แอปพลิเคชัน Ch Thailand,CH3Thailand.csv
" เรื่อง จบ เรื่อง ที่มา ไม้  Live พูดคุย ซัน รังสิ เอ็ม ม่า ปาณิ รา เค้ก นัท ธวัช ร์ นิ้ง ศรัณ ยา ซีรีส์ ลูกผู้ชาย เพชร ), ซีรีส์ ลูกผู้ชาย ปัทม์  ติดตาม ชม Facebook Youtube Ch Thailand เวลา 10.30 น.  ห้าม พลาด",CH3Thailand.csv
 ตาราง ออกอากาศ ประจำวัน ศุกร์  มีนาคม 2562  ติดตาม ผัง รายการ ช่อง ,CH3Thailand.csv
 แรงใจ เชียร์ แชมป์ เก่า สุ รีม ชลบุรี การแข่งขัน วอลเลย์บอล ไทย เดน มาร์ค ซู เปอร์ ลีก 2019 ทีม หน่อ ปลื้ม จิต ติ์ กิ๊ฟ วิลาวัณย์ วันที่ 19 23 มีนาคม ชม สด,CH3Thailand.csv
 แฟน ซัน ภารกิจ follow you    ซัน รังสิ พระเอก ซีรีส์ ลูกผู้ชาย ตอน เพชร EP 10 เดินเที่ยว หา อร่อย กิน ส่งท้าย ภารกิจ สนุก แน่นอน เข้ามา ดู Facebook >>> Youtube Ch Thailand >>>,CH3Thailand.csv
 หมดเวลา ดราม่า คืนนี้ ฟิน ฮา เรื่อง เลิกงาน รีบ กลับบ้าน งานแต่งงาน พ่อ ทองเอก แม่ ชบา นะคะ 😍😍 คืนนี้ ติดตาม ทองเอก หมอยา ท่า โฉ เวลา 20.20 น. ทีวี ดู สด,CH3Thailand.csv
 กดดัน พ่อ ทองเอก ทำ แฟน ผิดหวัง ยิง เพื่อน หาม 😆😆 ดู ย้อนหลัง แข่ง ฟุตบอล ลิงก์,CH3Thailand.csv
 ลูกพี่ พี่ แม่ หรอก ซา พี่ พี่ เรณู ตัดสินใจ เล่าเรื่อง อา ซา ฟัง 😭😭 ชม ละคร ย้อนหลัง กรง กรรม EP ลิงก์,CH3Thailand.csv
" ข่าวดี สำหรับ แฟน ละคร รัก เอย ท่าน ใด มีหัว ใจรัก เสียงเพลง ลีลา ท่า เต้น เร้าใจ ชม มิวสิก วิดีโอ เพลง ขวัญใจ บ้าน นา ร้อง เต้น เต๋อ ทวิช ช์, แต้ว ณฐพร, ปอ อรรณพ หมอ ก้อง สร วิ ชญ์  ริม ริ โดนใจ คลิป เต้น เพ ลงมา ประกวด ชม มิวสิก วิดีโอ youtube >> กติกา 1. ทีม แนว ศิลปิน เดี่ยว จำกัด 2. คลิป เฟซบุ๊ก ตัว ท่าน แฮ แท็ก 3. กิจกรรม วันที่ 11 24 .ค. 4. ประกาศ วันที่ 28 .ค. ช่องทาง ไทย ทีวีสี ช่อง  5. คณะกรรมการ ผู้บริหาร ผู้กำกับ นักแสดง ตัดสิน 6. ผู้ชนะเลิศ รับรางวัล เงินสด โชว์ เต งาน แอนด์ กรี๊ด ละคร รัก เอย วันที่  เม.ย. 7. รายละเอียด  ติดตาม ช่อง ",CH3Thailand.csv
" ""ผม พูดว่า ผม พูดว่า คิดถึง ผม ดู ย้อนหลัง กลลวง ทวงหนี้ รัก EP 16  05 03 62",CH3Thailand.csv
 เรณู ลื่นล้ม เลือด ไหล ชม ย้อนหลัง คลิก,CH3Thailand.csv
 อย่า แถม ล่ะ ชั่ง อา ซา ชั่ง  เกินไป 😆😆 น่ารัก ช่วยเหลือ ซ้อ ติดตาม ดู สด ตอนนี้ ทีวี ดู ออนไลน์ คลิก ดู แอปพลิเคชัน Ch Thailand,CH3Thailand.csv
 ตำนาน รัก ปาฏิหาริย์ บท ซีรีส์ แฟนตาซี ชื่อดัง ตำนาน รัก จิ้งจอก สวรรค์ เข้ามา ดู ติดตาม ตำนาน รัก จิ้งจอก สวรรค์ จันทร์ พฤหัสบดี เวลา 19.15 น. ศุกร์ เวลา 19.00 น.  เสนอ ตอนแรก,CH3Thailand.csv
 มีความจำเป็น เค้า ผ่อนชำระ ผม ได้เงิน บาท เวลา เกินไป ดู ย้อนหลัง กลลวง ทวงหนี้ รัก EP 15  04 03 62,CH3Thailand.csv
 พี่ บอ ผม ความหวัง ทีม เจมส์ จิ ปี ฟอร์ม ดี  😆😆 ดู ย้อนหลัง แข่ง ฟุตบอล ลิงก์,CH3Thailand.csv
 ตำรวจ คนร้าย ตัวจริง .. เพชร เดินหน้า สร้างอนาคต ทำ อู่รถ เฮีย ตง ชม ย้อนหลัง คลิก,CH3Thailand.csv
 ติดตาม ความสำเร็จ เพชร ดู สด ตอนนี้ ทีวี ดู ออนไลน์ คลิก ดู แอปพลิเคชัน Ch Thailand,CH3Thailand.csv
  Live มหกรรม ฉลอง ไทย ทีวีสี ช่อง  ครบรอบ 49 ปี งานวัด คาร์ นิ ว้าว สนุกสนาน คึกคัก นะคะ ทีวี รีบ ด่วน คลิก ดู สด ตรงนี้ กด ปุ๊บ ดู ปั๊บ 🤩🤩🤩,CH3Thailand.csv
 เตรียม เกาะ จอ รอ ดู ความสนุก ทัพ ดารา ที่จะ เสียงฮา ลั่น สนาม งาน บอล 49 ปี ช่อง  ชม ถ่ายทอดสด ช่อง 33 เสาร์  มีนาคม เวลา 12.15 น. ดู ออนไลน์ แอปพลิเคชัน Ch Thailand ,CH3Thailand.csv
